x,y,z
-0.050032,-0.012298,0.035052
-0.05242,-0.053609,0.048381
-0.048383,-0.029915,0.079044
-0.049904,-0.032951,0.080878
-0.050176,-0.013269,0.082956
-0.050272,-0.025959,0.041337
-0.047905,-0.036367,0.068576
-0.048733,-0.011154,0.099629
-0.04843,-0.040748,0.060023
-0.046373,-0.02058,0.0712
-0.049567,-0.025691,0.031948
-0.049986,-0.012155,0.06086
-0.05009,-0.017347,0.074963
-0.053077,-0.024787,0.032372
-0.051143,-0.0093158,0.043786
-0.050448,-0.025106,0.039548
-0.050257,-0.0088274,0.049085
-0.048984,-0.035645,0.097874
-0.051755,-0.028825,0.031272
-0.045774,-0.019555,0.070578
-0.04954,-0.040607,0.056323
-0.049584,-0.053662,0.040331
-0.047008,-0.028213,0.097244
-0.048099,-0.017499,0.10689
-0.04882,-0.01258,0.088349
-0.049941,-0.0068146,0.04072
-0.049864,-0.0080045,0.038864
-0.04656,-0.0080029,0.062602
-0.051926,-0.037951,0.0932
-0.048475,-0.0085378,0.037863
-0.047254,-0.018595,0.10809
-0.046299,-0.0053234,0.084531
-0.049025,-0.016044,0.088346
-0.045942,-0.017221,0.074779
-0.043624,-0.02826,0.091983
-0.048313,-0.015089,0.04352
-0.050188,-0.0069882,0.04872
-0.048491,-0.045815,0.041324
-0.047673,-0.034976,0.067798
-0.046575,-0.033335,0.070893
-0.045077,-0.01904,0.11028
-0.045584,-0.016363,0.061958
-0.045391,-0.020685,0.086018
-0.049006,-0.0032431,0.078477
-0.045186,-0.0088461,0.10848
-0.048472,-0.055949,0.046795
-0.048383,-0.012279,0.064134
-0.046149,-0.012036,0.096955
-0.047575,-0.032647,0.078449
-0.045574,-0.011868,0.11063
-0.047958,-0.052211,0.03997
-0.047308,-0.0043733,0.046184
-0.047674,-0.033888,0.06882
-0.047517,-0.020954,0.10716
-0.046872,-0.035264,0.082948
-0.046768,-0.01862,0.080967
-0.047071,-0.041639,0.059498
-0.04806,-0.05049,0.064204
-0.04763,-0.0098583,0.038034
-0.048941,-0.052826,0.071341
-0.049065,-0.011909,0.041105
-0.049213,-0.012838,0.06071
-0.048919,-0.031038,0.090674
-0.048192,-0.0076645,0.049799
-0.047102,-0.03448,0.068406
-0.046485,-0.032825,0.075109
-0.045038,-0.043725,0.089022
-0.049314,-0.0041018,0.059356
-0.047916,-0.020976,0.05465
-0.049739,-0.034442,0.036884
-0.046717,-0.009664,0.081717
-0.047263,-0.012059,0.084779
-0.046035,-0.019808,0.087847
-0.047793,-0.020435,0.057946
-0.046433,-0.047035,0.067563
-0.048914,-0.0046037,0.041827
-0.048127,-0.053646,0.036871
-0.047694,-0.012155,0.059532
-0.047551,-0.022079,0.05831
-0.048337,-0.029421,0.077602
-0.04366,-0.02467,0.093967
-0.046343,-0.049795,0.066806
-0.045196,-0.019269,0.10973
-0.045601,-0.023278,0.03387
-0.046637,-0.018706,0.10856
-0.047643,-0.033159,0.090957
-0.045973,-0.018647,0.10467
-0.04719,-0.034627,0.034892
-0.054299,-0.024019,0.031038
-0.045037,-0.024563,0.10932
-0.047421,-0.050074,0.063754
-0.047361,-0.018311,0.10542
-0.049556,-0.0066448,0.058986
-0.046725,-0.007904,0.059476
-0.049316,-0.033024,0.076554
-0.049602,-0.051584,0.063474
-0.048189,-0.0091346,0.037532
-0.049046,-0.011744,0.040966
-0.051503,-0.039864,0.02842
-0.045827,-0.026544,0.10217
-0.046316,-0.043755,0.092821
-0.048071,-0.029563,0.076186
-0.041938,-0.030525,0.091403
-0.045776,-0.029785,0.10166
-0.045449,-0.033513,0.071612
-0.043099,-0.0058153,0.10603
-0.046348,-0.010007,0.086525
-0.046046,-0.023377,0.058447
-0.046488,-0.01718,0.043149
-0.049929,-0.031189,0.030121
-0.045613,-0.0024412,0.051641
-0.044711,-0.021995,0.099097
-0.045879,-0.035469,0.070426
-0.047606,-0.0056447,0.047046
-0.047768,-0.0040313,0.04469
-0.047713,-0.052697,0.066707
-0.044513,-0.014359,0.059745
-0.046904,-0.024348,0.03791
-0.045092,-0.034656,0.085837
-0.046567,-0.042241,0.060422
-0.046672,-0.038701,0.028669
-0.044621,-0.052547,0.063158
-0.045879,-0.0041927,0.078239
-0.044869,-0.039288,0.099991
-0.048489,-0.051318,0.030765
-0.047415,-0.012007,0.037794
-0.044554,-0.033014,0.075529
-0.046126,-0.055725,0.061677
-0.047359,-0.013297,0.064311
-0.044803,-0.017475,0.059363
-0.04425,-0.0035142,0.095488
-0.046633,-0.016911,0.082845
-0.045427,-0.008005,0.063317
-0.04638,-0.024481,0.041121
-0.045017,-0.028814,0.088168
-0.043774,-0.021965,0.071265
-0.047038,-0.05659,0.051455
-0.047283,-0.053472,0.039685
-0.042839,-0.020792,0.082896
-0.044908,-0.017781,0.078559
-0.046809,-0.046249,0.063033
-0.044958,-0.048179,0.087234
-0.049494,-0.0058022,0.059165
-0.039509,-0.035135,0.078276
-0.047076,-0.0041211,0.086425
-0.047205,-0.015059,0.035044
-0.04983,-0.047536,0.029652
-0.043432,-0.016673,0.10133
-0.043858,-0.053821,0.081035
-0.044561,-0.018304,0.10804
-0.041796,-0.032768,0.08093
-0.043222,-0.013933,0.095714
-0.046418,-0.049545,0.039143
-0.046541,-0.034711,0.030236
-0.044479,-0.024214,0.10175
-0.044863,-0.043764,0.042696
-0.049281,-0.052148,0.068598
-0.044971,-0.030854,0.10489
-0.04625,-0.045838,0.066117
-0.03974,-0.013169,0.11535
-0.044174,-0.016256,0.078756
-0.043813,-0.0047116,0.074636
-0.045608,-0.046801,0.090363
-0.046726,-0.054014,0.038279
-0.048744,-0.0037406,0.059304
-0.046597,-0.044997,0.04245
-0.045861,-0.0035096,0.047142
-0.044673,-0.031234,0.072389
-0.041497,-0.031126,0.085394
-0.043313,-0.030597,0.089324
-0.044426,-0.014091,0.095699
-0.043431,-0.027519,0.09327
-0.044473,-0.037734,0.10077
-0.043808,-0.048748,0.066647
-0.045754,-0.031858,0.0862
-0.041899,-0.031859,0.093962
-0.044029,-0.0033946,0.082775
-0.045931,-0.023876,0.042225
-0.044298,-0.0025397,0.068213
-0.043552,-0.045352,0.086675
-0.046911,-0.025626,0.031311
-0.04482,-0.0071535,0.077458
-0.043513,-0.019878,0.085536
-0.042961,-0.018091,0.079227
-0.045449,-0.057094,0.047014
-0.043073,-0.045644,0.096233
-0.041908,-0.025161,0.11106
-0.043728,-0.01875,0.085105
-0.045732,-0.020755,0.052109
-0.040726,-0.058819,0.061713
-0.044782,-0.0045501,0.060944
-0.042796,-0.013764,0.076162
-0.046241,-0.015397,0.061048
-0.046358,-0.011017,0.085981
-0.042356,-0.017416,0.073425
-0.048706,-0.032468,0.031083
-0.046008,-0.011114,0.0379
-0.044988,-0.048932,0.039798
-0.045055,-0.045178,0.067156
-0.042019,-0.024201,0.09731
-0.044165,-0.01785,0.057842
-0.044562,-0.054719,0.078055
-0.04506,-0.019611,0.042557
-0.044271,-0.014201,0.11251
-0.04441,-0.011757,0.06037
-0.04016,-0.019013,0.070561
-0.04324,-0.0032192,0.071352
-0.04567,-0.051408,0.065477
-0.039824,-0.0039769,0.09293
-0.043307,-0.032385,0.073554
-0.037558,-0.011447,0.11494
-0.046927,-0.035298,0.034937
-0.044502,-0.048114,0.086897
-0.045469,-0.023552,0.039345
-0.045679,-0.052686,0.037929
-0.047643,-0.004844,0.042667
-0.044034,-0.013034,0.097857
-0.042792,-0.032501,0.10582
-0.047332,-0.02319,0.034317
-0.045848,-0.017617,0.04207
-0.042452,-0.015024,0.078323
-0.043573,-0.0034211,0.050925
-0.045097,-0.0055329,0.050504
-0.044147,-0.019154,0.036545
-0.042679,-0.042319,0.06445
-0.044902,-0.032497,0.072249
-0.040905,-0.022976,0.11092
-0.039182,-0.018757,0.095447
-0.041946,-0.012048,0.074695
-0.044221,-0.052745,0.037456
-0.0429,-0.046636,0.027361
-0.044029,-0.0049062,0.079747
-0.045405,-0.0034211,0.04871
-0.044753,-0.014602,0.036884
-0.046815,-0.035417,0.084996
-0.040275,-0.015999,0.11543
-0.044399,-0.018414,0.036211
-0.045827,-0.035538,0.036092
-0.04648,-0.013623,0.042294
-0.044824,-0.0054002,0.060994
-0.046058,-0.019779,0.033845
-0.044753,-0.018767,0.058036
-0.044956,-0.030132,0.099446
-0.043953,-0.044202,0.042286
-0.043378,-0.048113,0.085811
-0.042729,-0.0090587,0.10988
-0.040362,-0.024311,0.093008
-0.043433,-0.050628,0.087025
-0.042753,-0.057201,0.072082
-0.046055,-0.019172,0.077043
-0.040988,-0.054097,0.080212
-0.044465,-0.048885,0.039251
-0.038333,-0.0036077,0.060417
-0.044402,-0.021669,0.070186
-0.042814,-0.01815,0.098093
-0.043286,-0.0387,0.028985
-0.043971,-0.057029,0.068
-0.04219,-0.04894,0.093408
-0.045877,-0.054943,0.039051
-0.04534,-0.020793,0.043168
-0.044479,-0.018854,0.10322
-0.041703,-0.021975,0.071131
-0.040957,-0.038438,0.10088
-0.043228,-0.038879,0.035212
-0.043486,-0.042885,0.062589
-0.043573,-0.018648,0.057978
-0.040412,-0.025136,0.09234
-0.045299,-0.037242,0.033399
-0.04417,-0.017863,0.07938
-0.042677,-0.055115,0.078894
-0.041148,-0.0059653,0.10566
-0.043008,-0.049347,0.061858
-0.044177,-0.031924,0.10096
-0.042486,-0.0045545,0.075878
-0.041561,-0.029443,0.10933
-0.043769,-0.025141,0.056402
-0.043806,-0.027219,0.055696
-0.042787,-0.017895,0.056225
-0.045167,-0.0085484,0.084601
-0.041599,-0.033766,0.083539
-0.042877,-0.023747,0.037866
-0.043424,-0.038293,0.031559
-0.045007,-0.023505,0.043785
-0.042116,-0.043423,0.066206
-0.046166,-0.0076522,0.039069
-0.044058,-0.056786,0.048583
-0.042193,-0.01301,0.080905
-0.040541,-0.015057,0.078028
-0.043628,-0.0040039,0.10202
-0.041916,-0.043054,0.099228
-0.044405,-0.019463,0.038791
-0.044454,-0.020705,0.055833
-0.039516,-0.0021239,0.057669
-0.042934,-0.055317,0.051549
-0.041747,-0.0080302,0.076294
-0.040334,-0.018245,0.082052
-0.041693,-0.055014,0.062668
-0.039633,-0.0039834,0.10108
-0.041162,-0.053086,0.047224
-0.042794,-0.048713,0.050591
-0.038569,-0.050938,0.075939
-0.041196,-0.019264,0.07443
-0.042792,-0.048416,0.052245
-0.042321,-0.02654,0.054146
-0.042567,-0.014554,0.061103
-0.043056,-0.04695,0.066858
-0.03923,-0.034941,0.10503
-0.04362,-0.056059,0.042161
-0.040316,-0.0075291,0.10669
-0.039697,-0.0037249,0.068002
-0.041033,-0.035121,0.077078
-0.039642,-0.044246,0.080081
-0.043576,-0.0088269,0.073576
-0.041767,-0.0099889,0.069324
-0.041632,-0.019359,0.082606
-0.045742,-0.053256,0.037654
-0.039993,-0.023275,0.094729
-0.043042,-0.048287,0.085408
-0.041698,-0.047332,0.063244
-0.038864,-0.020654,0.098833
-0.037884,-0.025245,0.090536
-0.040975,-0.015183,0.055449
-0.040425,-0.051828,0.080527
-0.042827,-0.01928,0.10953
-0.04127,-0.019543,0.054233
-0.039436,-0.043781,0.081471
-0.043182,-0.05454,0.033341
-0.039698,-0.029775,0.10959
-0.042461,-0.024143,0.056729
-0.041051,-0.053484,0.029555
-0.040175,-0.010223,0.11023
-0.039626,-0.049347,0.094491
-0.041613,-0.044974,0.051513
-0.038431,-0.034146,0.093196
-0.037253,-0.029779,0.088471
-0.043133,-0.0076534,0.062555
-0.04206,-0.058827,0.059769
-0.043271,-0.0054105,0.043
-0.038691,-0.05653,0.074169
-0.038924,-0.036314,0.095151
-0.039645,-0.050181,0.048708
-0.04375,-0.022909,0.052907
-0.041166,-0.05223,0.083596
-0.040576,-0.019839,0.10882
-0.040177,-0.022707,0.067771
-0.040064,-0.014619,0.079655
-0.042021,-0.055536,0.046111
-0.042679,-0.048608,0.037879
-0.042773,-0.017434,0.11237
-0.041586,-0.045761,0.053124
-0.042217,-0.025404,0.050908
-0.040927,-0.031953,0.081446
-0.041149,-0.0054782,0.060739
-0.040236,-0.0080661,0.058348
-0.043053,-0.043751,0.086757
-0.043843,-0.056261,0.063447
-0.042075,-0.018967,0.055476
-0.040687,-0.043996,0.06425
-0.039505,-0.026288,0.11041
-0.041408,-0.042127,0.063361
-0.041194,-0.012923,0.057381
-0.042286,-0.020959,0.068787
-0.038423,-0.015636,0.082111
-0.040047,-0.04117,0.10006
-0.041901,-0.052347,0.036333
-0.035786,-0.0026196,0.086727
-0.040174,-0.028113,0.083346
-0.044607,-0.05717,0.053111
-0.041814,-0.021961,0.053056
-0.038959,-0.044668,0.097469
-0.041116,-0.042975,0.062773
-0.038886,-0.048551,0.082464
-0.036723,-0.021988,0.093459
-0.040183,-0.018928,0.11179
-0.040905,-0.02272,0.034674
-0.042402,-0.024539,0.040585
-0.045028,-0.037282,0.030629
-0.04317,-0.047671,0.041773
-0.042334,-0.056136,0.038968
-0.040631,-0.052965,0.089513
-0.040529,-0.033094,0.076493
-0.039391,-0.053413,0.05216
-0.041454,-0.039275,0.032092
-0.038309,-0.0056924,0.1016
-0.040829,-0.05787,0.051528
-0.041317,-0.013511,0.059911
-0.041315,-0.019,0.054302
-0.045471,-0.035872,0.029736
-0.042997,-0.022884,0.044345
-0.04075,-0.042146,0.063846
-0.040887,-0.054216,0.07992
-0.039228,-0.018038,0.053322
-0.038661,-0.02366,0.10941
-0.041552,-0.017786,0.035087
-0.038693,-0.017547,0.097591
-0.041859,-0.046516,0.050501
-0.040289,-0.057433,0.044295
-0.04136,-0.026666,0.056021
-0.039498,-0.034627,0.076857
-0.042011,-0.029856,0.095539
-0.043283,-0.024381,0.032318
-0.040817,-0.050186,0.027382
-0.040656,-0.05542,0.079706
-0.039695,-0.017562,0.071316
-0.041004,-0.058442,0.043381
-0.037694,-0.015631,0.06647
-0.037824,-0.0023945,0.079925
-0.036343,-0.03263,0.10739
-0.035896,-0.029145,0.083114
-0.041119,-0.053646,0.035756
-0.040903,-0.027449,0.040237
-0.040607,-0.027815,0.042646
-0.037655,-0.019633,0.11637
-0.040464,-0.050377,0.053016
-0.039899,-0.058186,0.061981
-0.039004,-0.038542,0.09797
-0.039233,-0.037802,0.035109
-0.039406,-0.034384,0.10069
-0.043313,-0.036566,0.036679
-0.040189,-0.050215,0.061767
-0.039038,-0.057717,0.073162
-0.041124,-0.059047,0.049228
-0.040872,-0.023018,0.03619
-0.041412,-0.051759,0.053127
-0.037566,-0.044472,0.081642
-0.038649,-0.036751,0.099111
-0.041433,-0.051734,0.040633
-0.040641,-0.0037855,0.07176
-0.041319,-0.0060201,0.061035
-0.040271,-0.045004,0.053066
-0.037809,-0.055656,0.06153
-0.040049,-0.022242,0.052826
-0.038214,-0.01571,0.082941
-0.039168,-0.044671,0.084473
-0.039538,-0.030714,0.090862
-0.040589,-0.02447,0.092904
-0.041453,-0.056565,0.052603
-0.042105,-0.039986,0.028797
-0.03976,-0.05877,0.06181
-0.039643,-0.026692,0.043333
-0.040097,-0.039542,0.03304
-0.042217,-0.021757,0.042248
-0.037758,-0.052602,0.04507
-0.036421,-0.020847,0.096095
-0.038409,-0.014384,0.082647
-0.038134,-0.048022,0.095076
-0.038929,-0.046407,0.097567
-0.043647,-0.038407,0.029403
-0.036948,-0.032331,0.080371
-0.038948,-0.017513,0.095369
-0.039898,-0.0024104,0.065186
-0.037994,-0.002972,0.097283
-0.038571,-0.0089146,0.10242
-0.035486,-0.013047,0.11621
-0.039452,-0.059042,0.070174
-0.040558,-0.048012,0.037981
-0.040514,-0.030178,0.094746
-0.039942,-0.051549,0.052111
-0.040611,-0.0024549,0.076588
-0.036455,-0.038804,0.090527
-0.041797,-0.056112,0.036118
-0.038497,-0.01522,0.071357
-0.038075,-0.020818,0.066763
-0.038251,-0.061143,0.052778
-0.040456,-0.05929,0.044624
-0.040262,-0.028198,0.041755
-0.036389,-0.0024994,0.067243
-0.040297,-0.033621,0.076425
-0.037992,-0.056178,0.074146
-0.04017,-0.049871,0.043351
-0.039213,-0.0097416,0.055768
-0.042924,-0.011895,0.037652
-0.039614,-0.060612,0.0457
-0.039023,-0.046214,0.042068
-0.040678,-0.029895,0.082077
-0.039383,-0.028113,0.051542
-0.039546,-0.014011,0.055718
-0.039671,-0.054893,0.045081
-0.037548,-0.043535,0.10093
-0.038781,-0.011086,0.10707
-0.040932,-0.058449,0.036514
-0.03762,-0.0046231,0.066649
-0.035629,-0.0028519,0.056709
-0.041291,-0.011126,0.084939
-0.039186,-0.026794,0.051139
-0.03581,-0.051239,0.096178
-0.037712,-0.059433,0.05423
-0.038431,-0.0030326,0.062806
-0.040285,-0.011311,0.078119
-0.037534,-0.01195,0.080954
-0.037516,-0.015809,0.082357
-0.038535,-0.019128,0.074899
-0.037575,-0.032556,0.096641
-0.04096,-0.054855,0.048023
-0.035991,-0.011673,0.040575
-0.037008,-0.03488,0.1066
-0.038343,-0.043614,0.076528
-0.038166,-0.06047,0.04403
-0.038254,-0.046329,0.095715
-0.038449,-0.014358,0.075505
-0.037399,-0.037391,0.096388
-0.037342,-0.052703,0.073125
-0.040219,-0.051985,0.061817
-0.03889,-0.032801,0.07765
-0.039781,-0.00375,0.091635
-0.037493,-0.042567,0.097257
-0.039286,-0.046613,0.04346
-0.036897,-0.024138,0.066766
-0.036884,-0.018068,0.067061
-0.036646,-0.042801,0.07729
-0.035871,-0.0218,0.075235
-0.037813,-0.020837,0.11147
-0.038538,-0.054694,0.061612
-0.039862,-0.055474,0.084467
-0.039932,-0.018742,0.053254
-0.036108,-0.026431,0.085716
-0.038372,-0.053582,0.07605
-0.037826,-0.0053941,0.090978
-0.034031,-0.044837,0.10435
-0.036598,-0.036824,0.090685
-0.039557,-0.050303,0.03721
-0.038681,-0.0043853,0.092381
-0.039639,-0.0085009,0.059201
-0.036481,-0.016973,0.11732
-0.040061,-0.024279,0.05266
-0.038911,-0.044485,0.097544
-0.035876,-0.0047244,0.11046
-0.039463,-0.014649,0.079249
-0.035115,-0.044416,0.077274
-0.039947,-0.037421,0.034362
-0.038375,-0.0041386,0.067971
-0.037182,-0.0076433,0.11076
-0.038596,-0.022856,0.0656
-0.038865,-0.046334,0.043944
-0.040756,-0.022573,0.038993
-0.035344,-0.002038,0.070258
-0.038823,-0.05957,0.064512
-0.036844,-0.030686,0.092952
-0.036244,-0.041999,0.093126
-0.038733,-0.05808,0.053697
-0.036171,-0.049757,0.077328
-0.036383,-0.0043061,0.1006
-0.037003,-0.0041417,0.10714
-0.037892,-0.013049,0.053646
-0.03694,-0.0034536,0.093144
-0.039223,-0.057668,0.079165
-0.03805,-0.047082,0.050283
-0.036592,-0.039218,0.1027
-0.038436,-0.045817,0.09995
-0.03582,-0.058061,0.068852
-0.038553,-0.057939,0.06155
-0.03714,-0.016348,0.052593
-0.037175,-0.021885,0.11567
-0.037718,-0.022283,0.052361
-0.03722,-0.013903,0.082593
-0.036529,-0.032906,0.090751
-0.036014,-0.0081293,0.11222
-0.035344,-0.010575,0.11116
-0.038047,-0.035316,0.092865
-0.037963,-0.006651,0.10628
-0.036715,-0.031969,0.078537
-0.035331,-0.0079138,0.057869
-0.038728,-0.0094352,0.06687
-0.039291,-0.043439,0.042144
-0.03275,-0.023885,0.10156
-0.037829,-0.002113,0.073751
-0.036132,-0.010015,0.09867
-0.036981,-0.026791,0.038303
-0.038839,-0.05979,0.055858
-0.036634,-0.0040405,0.1029
-0.037116,-0.0049822,0.060017
-0.034012,-0.022754,0.10386
-0.035211,-0.055862,0.069698
-0.036868,-0.031052,0.091229
-0.038828,-0.0040342,0.060543
-0.038937,-0.049219,0.049659
-0.035845,-0.02051,0.10585
-0.036344,-0.0090557,0.091771
-0.037531,-0.051549,0.060873
-0.035435,-0.027625,0.083636
-0.036219,-0.030498,0.052675
-0.035967,-0.028949,0.088082
-0.036826,-0.023865,0.09113
-0.036452,-0.024533,0.11337
-0.040157,-0.055156,0.033722
-0.034616,-0.024178,0.033179
-0.036991,-0.03967,0.10111
-0.036373,-0.048058,0.047636
-0.038673,-0.044979,0.026493
-0.037567,-0.052602,0.03578
-0.036432,-0.018981,0.095788
-0.037246,-0.047978,0.048782
-0.036952,-0.0042344,0.063806
-0.038812,-0.024537,0.052503
-0.039213,-0.04182,0.027204
-0.034103,-0.019162,0.077357
-0.036241,-0.021152,0.093974
-0.03639,-0.0070247,0.063654
-0.034424,-0.023225,0.065967
-0.04076,-0.042032,0.027394
-0.037503,-0.046383,0.049991
-0.037164,-0.023645,0.065647
-0.038816,-0.043043,0.043846
-0.033247,-0.027327,0.051535
-0.036077,-0.028596,0.089595
-0.034354,-0.017748,0.080453
-0.038717,-0.058146,0.032261
-0.037537,-0.0096684,0.045587
-0.035099,-0.011488,0.11386
-0.03803,-0.011537,0.045519
-0.035739,-0.007474,0.09974
-0.039722,-0.042443,0.028235
-0.037087,-0.0588,0.081648
-0.034641,-0.038224,0.09419
-0.037622,-0.036718,0.092593
-0.034422,-0.024347,0.11654
-0.033171,-0.0059607,0.11356
-0.036918,-0.012225,0.10704
-0.036522,-0.020873,0.052124
-0.036661,-0.044073,0.042715
-0.036749,-0.058975,0.065303
-0.039624,-0.050412,0.044241
-0.037748,-0.015257,0.082461
-0.03549,-0.027835,0.11066
-0.038809,-0.038532,0.034353
-0.034433,-0.037628,0.089121
-0.03316,-0.053341,0.096104
-0.033826,-0.036766,0.10494
-0.036533,-0.029956,0.079947
-0.036961,-0.050893,0.046216
-0.037185,-0.019545,0.10763
-0.035244,-0.040914,0.091186
-0.038364,-0.013088,0.07008
-0.037621,-0.045326,0.040912
-0.038925,-0.028321,0.030627
-0.03541,-0.046109,0.026903
-0.037328,-0.058743,0.059247
-0.041854,-0.0042747,0.046839
-0.037175,-0.018809,0.072221
-0.039657,-0.043025,0.028403
-0.041311,-0.032593,0.029464
-0.029892,-0.039283,0.10084
-0.041807,-0.045879,0.040214
-0.033434,-0.039017,0.087533
-0.039158,-0.054204,0.033915
-0.035778,-0.042014,0.09196
-0.036477,-0.016059,0.075893
-0.038649,-0.04417,0.051737
-0.033586,-0.045319,0.029962
-0.036094,-0.011144,0.043123
-0.03407,-0.051791,0.062367
-0.03444,-0.024643,0.069567
-0.038254,-0.058027,0.075086
-0.040099,-0.027947,0.055215
-0.036787,-0.0092207,0.044846
-0.032942,-0.042576,0.10449
-0.035032,-0.056094,0.056773
-0.035765,-0.021493,0.10937
-0.037245,-0.044421,0.045377
-0.035029,-0.010088,0.097736
-0.030415,-0.025036,0.03496
-0.036869,-0.01722,0.075046
-0.035447,-0.010777,0.10858
-0.037584,-0.045337,0.040925
-0.032244,-0.03148,0.051126
-0.034103,-0.061675,0.075423
-0.032649,-0.0023933,0.09537
-0.035496,-0.0031144,0.098247
-0.035576,-0.023676,0.072819
-0.036062,-0.05649,0.089261
-0.033311,-0.012906,0.10355
-0.037742,-0.012764,0.045122
-0.037012,-0.005513,0.092043
-0.034546,-0.020292,0.1174
-0.034453,-0.012486,0.064944
-0.037866,-0.0086683,0.06922
-0.034956,-0.021768,0.070775
-0.037946,-0.0076744,0.091126
-0.040637,-0.059687,0.041339
-0.034251,-0.028275,0.10388
-0.035409,-0.019079,0.068191
-0.036485,-0.060633,0.060739
-0.033635,-0.052239,0.061245
-0.035786,-0.0071551,0.061151
-0.035644,-0.060632,0.063683
-0.036104,-0.02606,0.088876
-0.032513,-0.050923,0.057568
-0.03876,-0.053614,0.02983
